e,762,11
e,763,10
e,764,11
e,765,9
e,766,14
e,767,15
e,768,33
e,769,12
e,770,8
e,771,10
e,772,10
e,773,9
e,774,9
e,775,9
e,776,9
e,777,10
e,778,10
e,779,18
e,780,10
e,781,5
e,782,17
e,783,10
e,784,11
e,785,10
e,786,12
e,787,10
e,788,10
e,789,10
e,790,10
e,791,18
e,792,13
e,793,9
e,794,11
e,795,12
e,796,10
e,797,10
e,798,15
e,799,10
e,800,13
e,801,10
e,802,18
e,803,5
e,804,20
e,805,13
e,806,25
e,807,18
e,808,13
e,809,20
e,810,17
e,811,18
e,812,18
e,813,14
e,814,6
e,815,10
e,816,31
e,817,21
e,818,14
e,819,17
e,820,21
e,821,13
e,822,9
e,823,12
e,824,24
e,825,10
e,826,10
e,827,18
e,828,10
e,829,16
e,830,13
e,831,10
e,832,10
e,833,10
e,834,9
e,835,10
e,836,6
e,837,9
e,838,13
e,839,12
e,840,11
e,841,12
e,842,13
e,843,10
e,844,13
e,845,20
e,846,10
e,847,5
e,848,12
e,849,12
e,850,10
e,851,12
e,852,10
e,853,10
e,854,14
e,855,16
e,856,16
e,857,12
e,858,9
e,859,15
e,860,10
e,861,13
e,862,11
e,863,20
e,864,19
e,865,10
e,866,11
e,867,13
e,868,13
e,869,9
e,870,11
e,871,10
e,872,11
e,873,11
e,874,9
e,875,13
e,876,9
e,877,12
e,878,11
e,879,9
e,880,12
e,881,20
e,882,15
e,883,14
e,884,22
e,885,16
e,886,10
e,887,16
e,888,18
e,889,15
e,890,10
e,891,5
e,892,11
e,893,11
e,894,15
e,895,16
e,896,33
e,897,10
e,898,12
e,899,12
e,900,10
e,901,11
e,902,8
e,903,13
e,904,21
e,905,10
e,906,21
e,907,10
e,908,28
e,909,13
e,910,13
e,911,10
e,912,16
e,913,11
e,914,17
e,915,20
e,916,18
e,917,18
e,918,15
e,919,12
e,920,9
e,921,21
e,922,15
e,923,9
e,924,12
e,925,15
e,926,13
e,927,12
e,928,14
e,929,12
e,930,11
e,931,9
e,932,10
e,933,11
e,934,12
e,935,5
e,936,11
e,937,11
e,938,20
e,939,22
e,940,17
e,941,15
e,942,11
e,943,14
e,944,174
e,945,29
e,946,17
e,947,23
e,948,34
e,949,35
e,950,45
e,951,17
e,952,19
e,953,15
e,954,11
e,955,21
e,956,15
e,957,14
e,958,22
e,959,28
e,960,111
e,961,23
e,962,26
e,963,21
e,964,14
e,965,11
e,966,12
e,967,10
e,968,7
e,969,17
e,970,13
e,971,22
e,972,21
e,973,36
e,974,14
e,975,15
e,976,13
e,977,22
e,978,15
e,979,6
e,980,9
e,981,13
e,982,10
e,983,10
e,984,11
e,985,12
e,986,9
e,987,11
e,988,16
e,989,15
e,990,19
e,991,11
e,992,14
e,993,11
e,994,15
e,995,12
e,996,15
e,997,18
e,998,12
e,999,15
e,1000,11
e,1001,11
e,1002,11
e,1003,33
e,1004,13
e,1005,12
e,1006,17
e,1007,19
e,1008,15
e,1009,14
e,1010,26
e,1011,10
e,1012,7
e,1013,15
e,1014,13
e,1015,10
e,1016,10
e,1017,12
e,1018,11
e,1019,25
e,1020,17
e,1021,13
e,1022,15
e,1023,6
e,1024,21
e,1025,14
e,1026,13
e,1027,11
e,1028,11
e,1029,12
e,1030,18
e,1031,17
e,1032,16
e,1033,10
e,1034,8
e,1035,17
e,1036,11
e,1037,10
e,1038,11
e,1039,11
e,1040,10
e,1041,14
e,1042,15
e,1043,14
e,1044,13
e,1045,7
e,1046,10
e,1047,14
e,1048,10
e,1049,19
e,1050,20
e,1051,19
e,1052,24
e,1053,11
e,1054,10
e,1055,21
e,1056,27
e,1057,17
e,1058,14
e,1059,14
e,1060,11
e,1061,10
e,1062,10
e,1063,14
e,1064,13
e,1065,13
e,1066,16
e,1067,18
e,1068,14
e,1069,19
e,1070,19
e,1071,13
e,1072,20
e,1073,12
e,1074,11
e,1075,10
e,1076,19
e,1077,10
e,1078,14
e,1079,16
e,1080,10
e,1081,9
e,1082,14
e,1083,9
e,1084,11
e,1085,10
e,1086,14
e,1087,11
e,1088,12
e,1089,6
e,1090,14
e,1091,15
e,1092,18
e,1093,25
e,1094,19
e,1095,14
e,1096,10
e,1097,18
e,1098,10
e,1099,9
e,1100,6
